,Date,Basic Materials_SectorVolatility_7d_tplus7,Basic Materials_SectorReturn_avg_sum7d_fwd,Basic Materials_SectorVolatility_7d,Basic Materials_SectorReturn_avg,Basic Materials_GPR_Threat_Daily,Consumer Cyclicals_SectorVolatility_7d_tplus7,Consumer Cyclicals_SectorReturn_avg_sum7d_fwd,Consumer Cyclicals_SectorVolatility_7d,Consumer Cyclicals_SectorReturn_avg,Consumer Cyclicals_ArticlesCount_Daily,Consumer Non-Cyclicals_SectorVolatility_7d_tplus7,Consumer Non-Cyclicals_SectorReturn_avg_sum7d_fwd,Consumer Non-Cyclicals_SectorVolatility_7d,Consumer Non-Cyclicals_SectorReturn_avg,Consumer Non-Cyclicals_GPR_Threat_Daily,Energy_SectorVolatility_7d_tplus7,Energy_SectorReturn_avg_sum7d_fwd,Energy_SectorVolatility_7d,Energy_SectorReturn_avg,Energy_GPR_Threat_Daily,Financials_SectorVolatility_7d_tplus7,Financials_SectorReturn_avg_sum7d_fwd,Financials_SectorVolatility_7d,Financials_SectorReturn_avg,Financials_GPR_Threat_Daily,Industrials_SectorVolatility_7d_tplus7,Industrials_SectorReturn_avg_sum7d_fwd,Industrials_SectorVolatility_7d,Industrials_SectorReturn_avg,Industrials_ArticlesCount_Daily,Infrastuctures_SectorVolatility_7d_tplus7,Infrastuctures_SectorReturn_avg_sum7d_fwd,Infrastuctures_SectorVolatility_7d,Infrastuctures_SectorReturn_avg,Infrastuctures_GPR_Daily,Kesehatan_SectorVolatility_7d_tplus7,Kesehatan_SectorReturn_avg_sum7d_fwd,Kesehatan_SectorVolatility_7d,Kesehatan_SectorReturn_avg,Properties & Real Estate_SectorVolatility_7d_tplus7,Properties & Real Estate_SectorReturn_avg_sum7d_fwd,Properties & Real Estate_SectorVolatility_7d,Properties & Real Estate_SectorReturn_avg,Properties & Real Estate_GPR_Threat_Daily,Technology_SectorVolatility_7d_tplus7,Technology_SectorReturn_avg_sum7d_fwd,Technology_SectorVolatility_7d,Technology_SectorReturn_avg,Technology_GPR_Action_Daily,Transportation & Logistic_SectorVolatility_7d_tplus7,Transportation & Logistic_SectorReturn_avg_sum7d_fwd,Transportation & Logistic_SectorVolatility_7d,Transportation & Logistic_SectorReturn_avg,Transportation & Logistic_GPR_Action_Daily
10,2015-01-23,0.0224924385563149,-0.0009532714633655997,0.0081103026300369,0.0021265583509608,641.6102981567383,0.0168671636053601,-0.007270739327221,0.0215064295856884,0.0021533714726489,5304.0,0.0105300219660895,-0.005330424159031099,0.012734395210548,0.0011139762764311,641.6102981567383,0.0170464558232343,-0.0100043193592316,0.0220986656602404,0.0,641.6102981567383,0.0118832709733593,0.005434305438561199,0.0132312260987294,0.0094688317621163,641.6102981567383,0.0216957942485085,0.011786435439661,0.0157172920825821,0.0,5304.0,0.0153277018504507,-0.0066660293566321,0.0081590226300835,0.0034697518634865,838.0808792114258,0.0131329229000871,0.013470172401111698,0.0147441891437598,0.0078171819729624,0.0164351942181982,-0.017974054675146896,0.0194588338273266,0.0,641.6102981567383,0.0197021636644655,0.0482535684908751,0.0167719715002442,0.0040946825218757,1097.2243347167969,0.0291652959739955,-0.0079629104215983,0.0197720667464888,0.0,1097.2243347167969
11,2015-01-26,0.0162696273237576,-0.0030798298143264,0.0118526597501933,-0.0052612481857764,710.7586059570312,0.0155428506350666,-0.0094241107998699,0.0123638015925867,0.0,5359.0,0.0100682721584688,-0.0064444004354622,0.0137240932076467,-0.0027283450136865,710.7586059570312,0.0182308205326815,-0.0100043193592316,0.0219825258469685,-0.0084745762711864,710.7586059570312,0.0107161132434938,-0.0019052364306827003,0.0143391893293146,0.0,710.7586059570312,0.0141994885188497,0.011786435439661,0.0168443481051024,0.0,5359.0,0.0172211283045383,-0.0030050855137079002,0.0128952888682308,-0.0101357812201186,875.5244674682617,0.0110838776990424,0.004726087880765499,0.0166648534343455,-0.0091530763728673,0.0176302633348693,-0.0012994151617183973,0.0183567498462029,-0.0032722294567432,710.7586059570312,0.0196967485498035,0.0441588859689994,0.0146932830939451,0.0,1166.127098083496,0.0146027499227574,-0.0079629104215983,0.0200941242679369,-0.0079629104215983,1166.127098083496
12,2015-01-27,0.0144280725483522,-0.0020660290744362996,0.0117628031109585,0.0,658.9864273071289,0.0202134260196279,-0.0094241107998699,0.0123638015925867,-0.0022144787833393,5353.0,0.0080342396326879,-0.006212423713863199,0.0114756217623922,0.0007235234830796,658.9864273071289,0.0166817508845491,-0.00044357364561209965,0.0219125916952325,0.0047595650880554,658.9864273071289,0.0102853293626306,0.0002268813504440999,0.0136442362197205,0.0,658.9864273071289,0.0135725596346147,0.011786435439661,0.0208267113108395,0.0070300043484563,5353.0,0.0179761774393828,0.0122566007490198,0.0097036242194301,0.0,795.3952331542969,0.010609382918071,0.004700158116567901,0.016290824818546,0.0013500164636154,0.0172034777826349,0.0019728142950248026,0.0153805436334133,0.0,658.9864273071289,0.0287650480733817,0.0459227654566045,0.0074727687788628,0.0,1041.6936569213867,0.0188741057703267,-0.0035235260784887,0.0205685383625896,0.0,1041.6936569213867
13,2015-01-28,0.0115367947370919,-0.016788380807297297,0.0140047718138899,-0.0010827197921177,642.954719543457,0.0189161628930987,-1.0916930977006994e-06,0.0123638015925867,0.0,5319.0,0.0108112419846963,-0.0069359471969428,0.0121151062866797,-0.000351674563417,642.954719543457,0.0157657664204144,-0.010331343861872599,0.0189510958354548,0.0,642.954719543457,0.0132033914143347,0.0002268813504440999,0.0135172637396138,-0.0040345263235551,642.954719543457,0.0128474688924111,0.0047564310912047,0.0209155537606562,0.0,5319.0,0.018014293019606,0.0081551106161161,0.0132747671046287,0.0,793.3460235595703,0.0115418548508803,0.0006247218851941003,0.0161411082178289,0.0013496650466308,0.0176302633348693,0.0019728142950248026,0.0173315524075549,-0.0040666373992006,642.954719543457,0.0284273802002602,0.0459227654566045,0.0084260567296641,0.0082454565851469,1050.0577774047852,0.0192960325411565,-0.0035235260784887,0.0213108039165065,0.0,1050.0577774047852
14,2015-01-29,0.0112593749163732,-0.013546943909916499,0.0164934372845643,0.0060170422335601,698.6819915771484,0.0215450375907756,0.006595171507551999,0.0123638015925867,0.0,5326.0,0.0117644216705899,-0.002408269374206299,0.0128295618570325,-0.0044603361140065,698.6819915771484,0.0158359979374225,-0.010331343861872599,0.017339227925124,-0.0062893081761006,698.6819915771484,0.0131182717172868,0.009330152526055,0.0119954040036305,0.0,698.6819915771484,0.0112189468656327,0.0085173178687185,0.0209155537606562,0.0047564310912047,5326.0,0.0179761774393828,0.0081551106161161,0.0116337691856303,0.0,800.0830612182617,0.0111461704850065,-0.0051740324418188,0.0133123463662367,0.0043245113302197,0.0207251154409776,0.018970486176984002,0.0161838317020778,0.0025156079725421,698.6819915771484,0.0293344938519078,0.039709829196660704,0.0174777395507944,0.0272897950735065,1003.9957733154296,0.0193771343704115,-0.0067616938805682,0.030282658538561,0.0,1003.9957733154296
15,2015-01-30,0.0107246656996517,-0.0195639861434766,0.0187339555773389,0.0021540425337922,735.3636932373047,0.0207127120296372,0.006595171507551999,0.0132655334452596,0.0022243302476203,5340.0,0.0123346814708114,-0.005084122352368799,0.0118740773915311,0.0003724317725682,735.3636932373047,0.0158774497934214,-0.004042035685771999,0.0157529836055635,0.0,735.3636932373047,0.0135513602166022,0.0166305584499653,0.0116878738093956,0.0,735.3636932373047,0.0112299238510425,0.0037608867775138,0.0179106519541885,0.0,5340.0,0.0181978651954779,0.0031293377166476998,0.0115481393275511,0.0,817.48486328125,0.0177837426527491,-0.011247032481409801,0.0151652421533513,0.0080157080212087,0.0196493018252779,0.018579159382023105,0.0202737514308581,0.0,735.3636932373047,0.0247689470630207,0.0154564713701177,0.0162990742743847,0.0135362264997478,986.692497253418,0.0139190754149442,-0.0067616938805682,0.0260536325441616,0.0,986.692497253418
16,2015-02-02,0.0109327467296654,-0.0217180286772688,0.0224924385563149,-0.0049069466037846,721.2966690063477,0.0188069929400715,0.004370841259931699,0.0168671636053601,-0.0094339622641509,5297.0,0.0116077752964436,-0.007351158012383399,0.0105300219660895,0.0,721.2966690063477,0.0158774497934214,-0.004042035685771999,0.0170464558232343,0.0,721.2966690063477,0.0139460962019999,0.0166305584499653,0.0118832709733593,0.0,721.2966690063477,0.013477902542391,0.0037608867775138,0.0216957942485085,0.0,5297.0,0.0179085512748233,-0.0021171999542642,0.0153277018504507,0.0,748.96533203125,0.0160247569444429,-0.0192627405026185,0.0131329229000871,-0.000233834060658,0.019578840472735,0.018579159382023105,0.0164351942181982,-0.0131507957917452,721.2966690063477,0.0238989750296484,0.004938353522281299,0.0197021636644655,-0.0049125921894018,806.2750015258789,0.0112389005494787,-0.0099117736128767,0.0291652959739955,0.0,806.2750015258789
17,2015-02-03,0.0138277259304678,-0.012500737245898098,0.0162696273237576,0.0,789.8694000244141,0.010519041307527,0.013804803524082598,0.0155428506350666,0.0,5293.0,0.0103944589092685,-0.007351158012383399,0.0100682721584688,0.0,789.8694000244141,0.0158774497934214,-0.004042035685771999,0.0182308205326815,0.0,789.8694000244141,0.0126127651189579,0.0166305584499653,0.0107161132434938,0.0021292898928724,789.8694000244141,0.0186052016957712,0.0037608867775138,0.0141994885188497,0.0,5293.0,0.0174194359260856,-0.0021171999542642,0.0172211283045383,0.0071306957064107,795.053825378418,0.0160896414783241,-0.015961724931170696,0.0110838776990424,-0.0009269025473838,0.0196921289862705,0.03172995517376831,0.0176302633348693,0.0166746395134285,789.8694000244141,0.0220933039910244,0.0072150569808546,0.0196967485498035,0.0,870.5654678344727,0.0103468241883403,-0.0067417220502124005,0.0146027499227574,0.0,870.5654678344727
18,2015-02-04,0.0145656811410691,-0.012500737245898098,0.0144280725483522,-0.0042474474458863,804.5146865844727,0.0190859002108232,0.013804803524082598,0.0202134260196279,0.0,5291.0,0.0072417839609147,-0.007351158012383399,0.0080342396326879,-0.0024963682920875,804.5146865844727,0.0147099779564433,-0.004042035685771999,0.0166817508845491,0.0010861694424331,804.5146865844727,0.012672304355146,0.0166294274596243,0.0102853293626306,0.0021321177811268,804.5146865844727,0.0174081753106453,0.0037608867775138,0.0135725596346147,0.0,5291.0,0.0163657468938188,-0.0001531265226235,0.0179761774393828,0.0051259050426091,739.2905197143555,0.016351740114574,-0.0163812035738564,0.010609382918071,-0.0091790061370649,0.0137221160361598,0.015055315660339805,0.0172034777826349,0.0,804.5146865844727,0.0147095769428797,0.0072150569808546,0.0287650480733817,0.0017638794876051,724.691234588623,0.0113088125279446,-0.0067417220502124005,0.0188741057703267,-0.0035235260784887,724.691234588623
19,2015-02-05,0.0166167889573265,-0.0192486141355636,0.0115367947370919,-0.014722351732861,778.6018295288086,0.0179991390986613,0.013804803524082598,0.0189161628930987,0.0072085403234329,5299.0,0.0093034568579026,-0.004854789720295899,0.0108112419846963,0.0,778.6018295288086,0.0110641838596355,-0.0051282051282051,0.0157657664204144,-0.0051282051282051,778.6018295288086,0.0121027338673177,0.014497309678497501,0.0132033914143347,0.0,778.6018295288086,0.0176271939199606,0.0037608867775138,0.0128474688924111,0.0,5299.0,0.0115547068810957,-0.005279031565232601,0.018014293019606,-0.0041014901329037,723.4384231567383,0.0149795374959365,-0.006321175994084999,0.0115418548508803,-0.0027254197677584,0.0129049658214685,0.015055315660339805,0.0176302633348693,0.0,778.6018295288086,0.0103676407419664,0.0130810891521259,0.0284273802002602,0.0,694.1640510559082,0.0112686849148733,-0.0032181959717237003,0.0192960325411565,0.0,694.1640510559082
20,2015-02-06,0.0163382273444844,-0.0069099269177428,0.0112593749163732,0.0021587171052631,813.4832077026367,0.018116252775889,-0.006826555591296501,0.0215450375907756,0.0065962632006497,5251.0,0.0113129468328665,-0.009622493924080799,0.0117644216705899,0.0041760032593195,813.4832077026367,0.0131893005131224,-0.0016523263546053,0.0158359979374225,0.0,813.4832077026367,0.0098893791311473,0.014497309678497501,0.0131182717172868,0.0050687448520558,813.4832077026367,0.0170592716253362,0.0037608867775138,0.0112189468656327,0.0037608867775138,5251.0,0.0118536315528465,-0.0122598763287972,0.0179761774393828,0.0,763.3570327758789,0.019053687840659,-0.0190553167309131,0.0111461704850065,-0.0044490892803821,0.0148354942455036,0.015055315660339805,0.0207251154409776,0.0129310344827586,813.4832077026367,0.0122882905624738,0.0154154330356598,0.0293344938519078,0.0020325203252031,749.0237159729004,0.0097841677414278,-0.0032181959717237003,0.0193771343704115,-0.0032381678020795,749.0237159729004
21,2015-02-09,0.0166995359875752,-0.0090686440230059,0.0107246656996517,0.0,884.3319854736328,0.0180543629325454,-0.013422818791946201,0.0207127120296372,0.0,5353.0,0.0100728362124665,-0.013798497183400298,0.0123346814708114,-0.007136189092169,884.3319854736328,0.0147359221026345,-0.0016523263546053,0.0158774497934214,0.0,884.3319854736328,0.0103047417314183,0.0094285648264417,0.0135513602166022,0.0073004059239103,884.3319854736328,0.0172608623046131,0.0,0.0112299238510425,0.0,5353.0,0.0118536315528465,-0.0122598763287972,0.0181978651954779,-0.0050257728994684,840.8484497070312,0.0157203284083546,-0.014606227450530999,0.0177837426527491,-0.0017484887093713,0.014755350024411,0.0021242811775812054,0.0196493018252779,0.0021242811775812,884.3319854736328,0.0127979990401883,0.0133829127104567,0.0247689470630207,0.0030364372469635,771.7148857116699,0.0087033929651678,1.9971830355799882e-05,0.0139190754149442,0.0,771.7148857116699
22,2015-02-10,0.0166475200267026,-0.0090686440230059,0.0109327467296654,0.0,931.3007202148438,0.0142058509022118,-0.0090706795234896,0.0188069929400715,0.0,5317.0,0.0086322954401599,-0.006662308091231298,0.0116077752964436,-0.0018946038874464,931.3007202148438,0.0129736161427752,-0.0016523263546053,0.0158774497934214,0.0,931.3007202148438,0.0111101158160608,0.0084164297311399,0.0139460962019999,0.0,931.3007202148438,0.0197501039206373,0.0,0.013477902542391,0.0,5317.0,0.0124650462612498,-0.0072341034293288,0.0179085512748233,-0.0052465376709119,833.8257751464844,0.0083944681859565,-0.014240953048509298,0.0160247569444429,0.0,0.0196925575965884,0.031561246927952404,0.019578840472735,0.0,931.3007202148438,0.0190931072038906,0.019343118769682602,0.0238989750296484,0.0030181086519114,676.5137901306152,0.0091202960586221,1.9971830355799882e-05,0.0112389005494787,-0.0031500797323085,676.5137901306152
23,2015-02-11,0.0168274447729479,-0.010809591098214699,0.0138277259304678,0.0043103448275861,922.6391525268556,0.0133210128875315,-0.0090706795234896,0.010519041307527,0.0,5327.0,0.0097898935709825,-0.004767704203784898,0.0103944589092685,0.0,922.6391525268556,0.0130454014524399,-0.0016523263546053,0.0158774497934214,0.0,922.6391525268556,0.0108070375303363,0.0084164297311399,0.0126127651189579,0.0,922.6391525268556,0.0177014009216562,0.0,0.0186052016957712,0.0,5327.0,0.0129689241965752,-0.0019875657584169006,0.0174194359260856,0.0,853.9748992919922,0.0098289621588238,-0.014240953048509298,0.0160896414783241,0.0030671815107898,0.0191609751588896,0.04685905257058551,0.0196921289862705,0.0,922.6391525268556,0.0206193508893474,0.0163250101177712,0.0220933039910244,-0.0026358887308285,760.8519515991211,0.0089212302135217,0.0031700515626643,0.0103468241883403,0.0031700515626643,760.8519515991211
24,2015-02-12,0.0081980520645249,-0.0151199359258008,0.0145656811410691,0.0,878.0941009521484,0.0168796127140492,0.013583042159358301,0.0190859002108232,0.0,5346.0,0.0087421573547461,-0.004767704203784898,0.0072417839609147,0.0,878.0941009521484,0.0140175098337029,-0.0016523263546053,0.0147099779564433,0.0,878.0941009521484,0.0132460820560696,0.0084164297311399,0.012672304355146,0.0021281589025314,878.0941009521484,0.0160242556841003,0.0,0.0174081753106453,0.0,5346.0,0.0115511136217798,-0.0019875657584169006,0.0163657468938188,0.0090947691380514,841.1590042114258,0.009632887095479,-0.015912864863876296,0.016351740114574,-0.0013463811900695,0.0153045892182132,0.04685905257058551,0.0137221160361598,0.0,878.0941009521484,0.0202943430166817,0.013654496931448,0.0147095769428797,0.0,817.7998199462891,0.0095475626199459,0.0,0.0113088125279446,0.0,817.7998199462891
